aaaammjj,num_poste,pmerm,tsvm,brume,brou,fumee,etpgrille
20220719,77489001,,,,,,8.7
20201117,77186002,,,,,,0.8
20200104,77113002,,8.2,,,,0.2
20211104,77159001,,,,,,0.4
20200517,77333003,,9.1,,,,3.8
20210210,77084001,,3.4,,,,0.8
20221115,77054001,,12.2,,,,0.3
20211020,77306001,1007.8,15.0,0.0,0.0,0.0,2.1
20221218,77159001,,,,,,0.5
20210801,77113002,,15.0,,,,3.1
20210724,77159001,,,,,,
20200926,77084001,,9.5,,,,2.4
20200531,77530001,,,,,,5.9
20221021,77148002,,,,,,1.6
20201029,77530001,,,,,,0.5
20221209,77211001,,5.8,,,,0.1
20210305,77148002,,,,,,2.2
20200316,77333003,,9.7,,,,0.7
20211227,77084001,,11.4,,,,0.5
20220119,77320002,,,,,,0.0
20221201,77239001,,,,,,0.5
20211114,77418001,,,,1.0,,
20221001,77159001,,,,,,2.3
20200629,77211001,,11.5,,,,6.2
20210506,77320002,,,,,,0.9
20221211,77306001,1011.6,4.9,1.0,0.0,0.0,0.2
20220911,77489001,,,,,,2.4
20200630,77211001,,14.2,,,,3.7
20210428,77211001,,9.0,,,,2.4
20220809,77530001,,,,,,7.0
20210418,77186002,,,,,,2.2
20210106,77333003,,6.9,,,,0.2
20220812,77530001,,,,,,8.1
20201227,77148002,,,,,,0.8
20200815,77306001,1013.9,18.0,0.0,0.0,0.0,4.6
20200912,77468001,,12.3,,,,3.0
20210412,77320002,,,,,,1.9
20220506,77084001,,11.3,,,,3.8
20220603,77084001,,15.3,,,,2.4
20220409,77113002,,7.2,,,,1.5
20200714,77306001,1016.9,13.4,0.0,0.0,0.0,4.5
20221109,77186002,,,,,,1.0
20200313,77113002,,7.1,,,,1.9
20210422,77113002,,7.3,,,,3.9
20220513,77489001,,,,,,4.5
20210603,77468001,,19.0,,,,4.3
20210622,77054001,,16.0,,,,3.1
20200723,77530001,,,,,,5.7
20200913,77084001,,12.3,,,,3.2
20200804,77306001,1017.9,11.3,0.0,0.0,0.0,4.7
20220425,77306001,1011.8,9.1,0.0,0.0,0.0,4.0
20220807,77159001,,,,,,6.5
20221129,77418001,,,,,,0.2
20210418,77468001,,7.3,,,,2.2
20200811,77418001,,,,,,
20211211,77489001,,,,,,0.2
20210824,77054001,,14.1,,,,4.4
20220521,77333003,,12.6,,,,4.0
20201205,77530001,,,,,,1.0
20200216,77211001,,10.7,,,,3.5
20210620,77148002,,,,,,4.5
20200610,77333003,,10.9,,,,3.2
20211120,77468001,,9.4,,,,0.2
20200412,77468001,,10.1,,,,3.6
20220207,77054001,,7.2,,,,1.3
20210918,77113002,,14.6,,,,2.8
20211213,77054001,,9.3,,,,0.0
20200510,77320002,,,,,,2.7
20220728,77148002,,,,,,4.9
20211214,77468001,,9.3,,,,0.2
20220717,77186002,,,,,,6.3
20200810,77113002,,20.0,,,,5.7
20220101,77159001,,,,,,0.4
20210815,77084001,,18.2,,,,4.3
20220614,77333003,,12.8,,,,5.2
20220622,77468001,,17.8,,,,3.8
20201231,77211001,,7.4,,,,0.3
20220918,77530001,,,,,,2.8
20200530,77211001,,9.9,,,,5.6
20211118,77148002,,,,,,0.1
20220527,77306001,1025.2,12.8,1.0,0.0,0.0,3.6
20220521,77084001,,12.8,,,,3.9
20210323,77530001,,,,,,1.6
20201219,77186002,,,,,,0.9
20220426,77084001,,9.3,,,,2.3
20210421,77306001,1017.1,9.0,0.0,0.0,0.0,2.9
20220422,77054001,,10.1,,,,3.0
20220130,77054001,,8.8,,,,0.7
20210320,77148002,,,,,,1.2
20220307,77320002,,,,,,1.7
20200807,77306001,1017.3,13.7,0.0,0.0,0.0,7.7
20201002,77054001,,13.4,,,,0.5
20220802,77211001,,16.6,,,,5.0
20220314,77211001,,8.4,,,,1.6
20210406,77054001,,4.6,,,,1.8
20211224,77159001,,,,,,0.0
20220723,77186002,,,,,,4.5
20220809,77211001,,13.2,,,,7.0
20200609,77148002,,,,,,3.4
20220307,77211001,,4.3,,,,1.7
20220918,77186002,,,,,,2.5
20210619,77306001,1012.1,20.3,0.0,0.0,0.0,4.0
20220227,77530001,,,,,,2.0
20211130,77468001,,8.4,,,,0.0
20200218,77113002,,7.9,,,,1.0
20221114,77468001,,11.2,,,,0.3
20220115,77186002,,,,,,0.5
20201107,77113002,,11.7,,,,1.0
20221001,77489001,,,,,,1.8
20210416,77211001,,5.8,,,,1.9
20220126,77211001,,5.9,,,,0.0
20211118,77489001,,,,1.0,,
20210131,77306001,995.4,11.1,1.0,1.0,0.0,0.3
20200413,77468001,,8.7,,,,3.7
20210521,77468001,,9.3,,,,4.9
20201023,77113002,,14.9,,,,1.2
20200919,77148002,,,,,,4.8
20210118,77054001,,7.1,,,,0.7
20220225,77468001,,6.3,,,,1.3
20210511,77211001,,11.5,,,,1.6
20200322,77084001,,5.3,,,,3.6
20221205,77054001,,7.0,,,,0.1
20221028,77306001,1019.9,16.0,0.0,0.0,0.0,1.8
20210425,77186002,,,,,,4.8
20210806,77113002,,15.6,,,,3.7
20200715,77211001,,14.7,,,,3.1
20200529,77211001,,9.1,,,,6.0
20211105,77333003,,9.9,,,,0.5
20210222,77148002,,,,,,1.7
20200717,77306001,1021.6,15.1,0.0,0.0,0.0,4.5
20210609,77211001,,15.0,,,,4.7
20220609,77113002,,12.9,,,,3.7
20220208,77113002,,8.6,,,,0.3
20200328,77320002,,,,,,2.3
20210129,77211001,,10.4,,,,1.3
20220705,77113002,,12.6,,,,5.2
20220321,77333003,,8.3,,,,2.2
20221204,77333003,,7.0,,,,0.3
20200621,77054001,,15.4,,,,3.2
20200529,77333003,,9.3,,,,5.7
20220717,77113002,,11.0,,,,7.1
20221212,77054001,,4.5,,,,0.3
20211007,77054001,,11.4,,,,1.2
20220724,77489001,,,,,,5.5
20200725,77530001,,,,,,5.4
20220209,77468001,,7.7,,,,0.8
20211203,77306001,1011.1,7.5,0.0,0.0,0.0,0.8
20211126,77211001,,7.3,,,,0.4
20201204,77530001,,,,,,0.6
20210830,77468001,,16.4,,,,2.8
20200423,77333003,,10.0,,,,3.8
20221018,77084001,,17.0,,,,1.0
20210125,77084001,,6.0,,,,0.9
20211127,77320002,,,,,,0.3
20200909,77320002,,,,,,4.6
20200502,77530001,,,,,,2.8
20200510,77489001,,,,,,
20200414,77084001,,5.5,,,,3.2
20221209,77320002,,,,,,0.3
20220522,77530001,,,,,,3.8
20201117,77333003,,10.1,,,,0.8
20200327,77054001,,5.9,,,,2.2
20220813,77054001,,11.8,,,,7.0
20210121,77148002,,,,,,0.7
20220820,77320002,,,,,,4.1
20220802,77113002,,16.6,,,,5.1
20200729,77333003,,10.6,,,,5.1
20210704,77468001,,17.5,,,,3.5
20211208,77530001,,,,,,0.8
20230126,77530001,,,,,,0.1
20230904,77418001,,,,,,5.1
20230924,77186002,,,,,,1.7
20230121,77084001,,5.2,,,,0.9
20240505,77489001,,,,,,1.8
20240830,77418001,,,,,,2.4
20230628,77159001,,,,,,4.4
20230830,77159001,,,,,,2.7
20240422,77489001,,,,,,2.2
20230610,77113002,,18.0,,,,4.8
20230918,77211001,,17.8,,,,3.5
20230826,77084001,,14.6,,,,3.4
20230628,77489001,,,,,,4.4
20230115,77530001,,,,,,1.0
20240423,77418001,,,,,,2.7
20230602,77418001,,,,,,5.3
20240929,77054001,,10.7,,,,0.9
20230922,77239001,,,,,,2.2
20230813,77113002,,15.7,,,,3.9
20230904,77211001,,17.5,,,,5.3
20230920,77333003,,16.2,,,,3.8
20230320,77468001,,8.5,,,,1.4
20230414,77468001,,9.3,,,,0.7
20240526,77159001,,,,,,4.9
20231117,77211001,,9.7,,,,0.6
20230414,77211001,,9.0,,,,0.7
20240601,77418001,,,,,,1.0
20240619,77418001,,,,,,2.7
20240513,77054001,,15.6,,,,3.6
20230922,77054001,,12.9,,,,2.2
20240802,77239001,,,,,,4.4
20240424,77054001,,7.1,,,,2.0
20240623,77148002,,,,,,4.3
20240220,77418001,,,,,,0.8
20240612,77186002,,,,,,2.6
20230109,77113002,,8.0,,,,0.9
20230413,77306001,1008.1,8.0,0.0,0.0,0.0,3.0
20230202,77239001,,,,,,0.7
20231129,77186002,,,,,,0.1
20240709,77306001,1012.4,18.2,0.0,0.0,0.0,3.9
20230213,77489001,,,,,,0.8
20240917,77084001,,14.7,,,,2.7
20240531,77159001,,,,,,2.1
20240809,77418001,,,,,,4.0
20240303,77159001,,,,,,1.1
20240414,77148002,,,,,,2.6
20230519,77239001,,,,,,3.8
20230714,77418001,,,,,,6.5
20240717,77320002,,,,,,4.4
20231226,77211001,,10.8,,,,0.4
20230818,77418001,,,,,,3.5
20230701,77530001,,,,,,4.6
20230309,77159001,,,,,,2.0
20240121,77306001,1024.6,7.2,0.0,0.0,0.0,0.7
20240606,77468001,,11.3,,,,4.0
20240519,77159001,,,,,,3.2
20230116,77084001,,7.5,,,,0.8
20230209,77489001,,,,,,0.6
20230301,77211001,,4.5,,,,1.5
20240709,77186002,,,,,,3.2
20230902,77320002,,,,,,3.9
20240304,77418001,,,,,,0.9
20240809,77159001,,,,,,4.1
20231031,77211001,,12.4,,,,0.6
20240112,77530001,,,,,,0.2
20230208,77239001,,,,,,1.1
20240504,77418001,,,,,,1.0
20240811,77306001,1017.2,18.2,0.0,0.0,0.0,5.6
20240611,77148002,,,,,,2.3
20230110,77113002,,9.2,,,,0.3
20231216,77084001,,8.0,,,,0.6
20230110,77054001,,9.5,,,,0.6
20230421,77159001,,,,,,2.0
20240227,77489001,,,,,,0.7
20240203,77113002,,10.4,,,,0.1
20240215,77306001,1013.6,11.4,0.0,0.0,0.0,1.6
20230820,77186002,,,,,,4.6
20240711,77239001,,,,,,3.7
20230304,77468001,,6.0,,,,0.5
20231017,77530001,,,,,,1.7
20240424,77320002,,,,,,2.1
20230730,77113002,,14.6,,,,4.6
20230919,77084001,,14.3,,,,2.9
20240409,77418001,,,,,,3.1
20240406,77489001,,,,,,4.5
20230402,77239001,,,,,,0.6
20231225,77333003,,11.1,,,,0.9
20230225,77211001,,6.2,,,,1.3
20230722,77489001,,,,,,5.1
20240128,77306001,1027.4,7.3,0.0,0.0,0.0,0.4
20240914,77113002,,9.6,,,,2.1
20231122,77239001,,,,,,0.8
20230103,77530001,,,,,,0.2
20230221,77084001,,7.6,,,,0.8
20240315,77211001,,12.2,,,,1.9
20230320,77148002,,,,,,1.1
20240327,77113002,,8.4,,,,2.2
20240619,77489001,,,,,,2.2
20230329,77084001,,10.6,,,,3.1
20230617,77489001,,,,,,5.0
20240213,77320002,,,,,,0.3
20240830,77489001,,,,,,1.5
20230201,77054001,,8.0,,,,1.3
20240118,77468001,,5.5,,,,0.4
20240329,77159001,,,,,,1.8
20240407,77489001,,,,,,2.3
20240922,77148002,,,,,,1.9
20231127,77239001,,,,,,0.3
20240413,77333003,,13.4,,,,3.6
20230322,77054001,,10.9,,,,1.9
20240510,77148002,,,,,,3.9
20240311,77113002,,9.4,,,,0.9
20240504,77320002,,,,,,1.2
20230507,77468001,,16.2,,,,1.9
20240903,77306001,1015.7,19.7,0.0,0.0,0.0,1.6
20230425,77489001,,,,,,1.7
20240331,77489001,,,,,,1.8
20240219,77113002,,11.0,,,,0.7
20240504,77084001,,11.3,,,,1.3
20230414,77054001,,9.2,,,,0.8
20240923,77186002,,,,,,2.2
20230620,77084001,,20.9,,,,3.9
20230310,77113002,,8.2,,,,0.9
20230524,77418001,,,,,,4.6
20230909,77211001,,18.1,,,,5.2
20230329,77468001,,10.3,,,,3.4
20230310,77418001,,,,,,1.3
20240729,77468001,,19.5,,,,5.1
20240202,77530001,,,,,,0.3
20240628,77211001,,14.0,,,,5.2
20240426,77113002,,9.3,,,,2.1
20230128,77468001,,5.7,,,,1.1
20230825,77159001,,,,,,2.5
20230805,77489001,,,,,,2.1
20230604,77530001,,,,,,5.9
20231209,77159001,,,,,,0.6
20230910,77239001,,,,,,5.8
20230927,77418001,,,,,,2.5
20240129,77333003,,8.6,,,,0.6
20230829,77211001,,12.9,,,,2.7
20240528,77306001,1019.2,14.0,0.0,0.0,0.0,1.0
20230809,77084001,,17.1,,,,3.6
20240523,77211001,,13.3,,,,2.8
20230112,77320002,,,,,,1.1
20230927,77468001,,16.5,,,,2.6
20230831,77054001,,15.9,,,,1.6
20231014,77306001,1018.5,11.6,0.0,0.0,0.0,2.1
20240209,77333003,,11.0,,,,1.7
20230107,77530001,,,,,,1.0
20230816,77489001,,,,,,3.4
20230327,77148002,,,,,,2.5
20230729,77211001,,19.0,,,,3.5
20231110,77211001,,9.4,,,,1.1
20240826,77468001,,13.2,,,,3.6
20230611,77148002,,,,,,4.7
20230119,77320002,,,,,,0.3
20240711,77113002,,16.2,,,,3.7
20240416,77159001,,,,,,2.4
20240709,77468001,,19.0,,,,3.7
20240406,77468001,,11.6,,,,5.4
20231201,77320002,,,,,,0.5
20230202,77468001,,8.1,,,,1.0
20240814,77084001,,21.6,,,,3.2
20230829,77489001,,,,,,2.9
20230108,77186002,,,,,,0.7
20231116,77333003,,11.3,,,,0.6
20230731,77084001,,17.6,,,,2.2
20230708,77148002,,,,,,6.2
20231122,77159001,,,,,,0.7
20230929,77148002,,,,,,2.7
20240830,77468001,,17.6,,,,1.3
20240512,77239001,,,,,,3.7
20240429,77306001,1018.4,11.5,1.0,1.0,0.0,2.4
20230810,77239001,,,,,,4.2
20230711,77306001,1013.2,16.7,0.0,0.0,0.0,6.5
20230816,77113002,,18.9,,,,3.9
20231129,77159001,,,,,,0.1
20240804,77320002,,,,,,4.5
20240621,77186002,,,,,,2.7
20240114,77186002,,,,,,0.1
20240514,77054001,,15.1,,,,1.3
20231109,77333003,,10.7,,,,1.2
20230306,77113002,,6.2,,,,1.3
20231121,77054001,,11.3,,,,0.4
20241001,77084001,,12.6,,,,2.4
20240731,77530001,,,,,,5.1
20240616,77159001,,,,,,2.3
20230705,77418001,,,,,,4.6
20240930,77306001,1012.4,14.6,0.0,0.0,0.0,1.4
20240727,77186002,,,,,,1.1
20240607,77333003,,10.9,,,,4.5
20240305,77333003,,8.1,,,,1.7
20240902,77468001,,18.9,,,,3.7
20240805,77333003,,16.6,,,,4.6
20230920,77418001,,,,,,4.1
20231126,77148002,,,,,,0.2
20230630,77333003,,12.7,,,,5.4
20240913,77113002,,10.2,,,,2.0
20230308,77159001,,,,,,0.7
20240908,77084001,,16.1,,,,2.8
20230824,77084001,,21.5,,,,2.9
20230318,77054001,,11.1,,,,2.4
20230603,77113002,,12.2,,,,4.6
20230915,77113002,,15.3,,,,4.1
20230729,77418001,,,,,,3.9
20230118,77159001,,,,,,0.7
20240522,77306001,1012.5,13.6,0.0,0.0,0.0,4.2
20230601,77084001,,14.0,,,,5.3
20231103,77084001,,9.2,,,,1.0
20240922,77239001,,,,,,2.0
20240619,77320002,,,,,,2.5
20240511,77320002,,,,,,4.3
20240411,77489001,,,,,,2.1
20231230,77148002,,,,,,0.0
20230511,77148002,,,,,,2.1
20240330,77148002,,,,,,1.3
20230120,77418001,,,,,,0.2
20230614,77054001,,11.6,,,,6.1
20230714,77148002,,,,,,6.6
20240705,77333003,,14.2,,,,4.6
20230825,77333003,,20.4,,,,1.8
20230208,77333003,,4.3,,,,0.7
20230710,77113002,,16.7,,,,5.1
20231020,77159001,,,,,,1.7
20230804,77489001,,,,,,3.2
20230927,77186002,,,,,,2.2
20240213,77333003,,8.4,,,,0.6
20240302,77084001,,9.7,,,,0.6
20240422,77530001,,,,,,2.3
20231115,77159001,,,,,,0.8
20231218,77084001,,6.7,,,,0.2
20230803,77211001,,16.4,,,,1.9
20230421,77148002,,,,,,1.8
20240121,77418001,,,,,,0.6
20240722,77530001,,,,,,4.3
20230226,77113002,,4.1,,,,1.8
20240410,77186002,,,,,,2.1
20240729,77211001,,17.7,,,,5.3
20240114,77148002,,,,,,0.3
20231019,77306001,988.3,16.9,0.0,0.0,0.0,2.2
20230624,77320002,,,,,,5.3
20230527,77418001,,,,,,4.7
20230701,77148002,,,,,,4.3
20240702,77468001,,14.5,,,,3.2
20240304,77148002,,,,,,0.9
20240706,77148002,,,,,,4.5
20240129,77211001,,9.1,,,,0.9
20240209,77418001,,,,,,1.7
20231115,77320002,,,,,,1.0
20230801,77489001,,,,,,3.9
20230220,77489001,,,,,,0.8
20230402,77468001,,9.0,,,,0.8
20240331,77333003,,10.2,,,,1.8
20240722,77148002,,,,,,3.8
20230205,77468001,,7.4,,,,1.3
20230323,77054001,,11.7,,,,2.6
20240710,77418001,,,,,,5.0
20230509,77084001,,14.1,,,,1.5
20240216,77306001,1019.0,11.6,0.0,0.0,0.0,1.5
20230826,77159001,,,,,,3.7
20231024,77239001,,,,,,1.4
20240505,77054001,,14.0,,,,1.9
20240114,77468001,,4.7,,,,0.4
20240806,77054001,,18.5,,,,4.9
20231110,77418001,,,,,,1.3
20240710,77148002,,,,,,5.2
20230120,77054001,,6.3,,,,0.4
20240803,77211001,,17.1,,,,3.3
20230705,77054001,,13.0,,,,4.7
20240220,77530001,,,,,,0.7
20240623,77054001,,14.2,,,,4.4
20230528,77239001,,,,,,5.3
20230712,77489001,,,,,,6.2
20230110,77530001,,,,,,0.2
20240221,77054001,,9.6,,,,1.1
20240524,77084001,,14.1,,,,2.6
20240828,77239001,,,,,,5.0
20240712,77148002,,,,,,2.6
20240131,77159001,,,,,,0.5
20230524,77530001,,,,,,4.5
20240129,77530001,,,,,,1.0
20230208,77148002,,,,,,0.9
20231026,77239001,,,,,,0.4
20230912,77148002,,,,,,0.8
20231028,77306001,996.9,13.3,0.0,0.0,0.0,0.6
20240327,77489001,,,,,,2.3
20230420,77113002,,6.9,,,,2.4
20231228,77333003,,10.8,,,,0.6
20240207,77148002,,,,,,0.4
20230811,77113002,,20.1,,,,3.4
20230615,77211001,,13.2,,,,5.3
20240120,77113002,,4.6,,,,0.4
20240616,77320002,,,,,,1.9
20230313,77084001,,12.2,,,,1.8
20230419,77054001,,9.9,,,,3.0
20230209,77418001,,,,,,0.6
20230119,77239001,,,,,,0.1
20230325,77148002,,,,,,2.8
20240321,77054001,,11.7,,,,2.3
20240212,77211001,,8.5,,,,0.8
20240524,77468001,,13.7,,,,3.4
20240825,77186002,,,,,,3.5
20240901,77113002,,21.1,,,,4.4
20240110,77320002,,,,,,0.5
20240715,77418001,,,,,,3.6
20230722,77113002,,12.2,,,,5.3
20230124,77211001,,6.2,,,,0.4
20240604,77084001,,15.0,,,,4.0
20230817,77333003,,20.8,,,,4.4
20230609,77320002,,,,,,5.8
20231005,77113002,,11.9,,,,1.6
20230513,77186002,,,,,,4.1
20231129,77418001,,,,,,0.2
20230328,77084001,,6.4,,,,1.5
20230414,77239001,,,,,,0.7
20231123,77239001,,,,,,0.1
20230224,77320002,,,,,,1.4
20231108,77530001,,,,,,1.0
20240507,77054001,,12.7,,,,2.9
20230819,77333003,,22.1,,,,2.6
20231005,77468001,,12.4,,,,1.6
20230714,77054001,,12.9,,,,6.8
20230227,77211001,,3.7,,,,2.3
20240410,77054001,,8.5,,,,2.5
20230412,77333003,,9.1,,,,3.1
20231228,77418001,,,,,,0.7
20230925,77084001,,13.4,,,,2.2
20231212,77148002,,,,,,0.0
20240723,77306001,1020.5,18.2,0.0,0.0,0.0,4.5
20240105,77054001,,8.5,,,,0.9
20230921,77489001,,,,,,0.8
20240215,77186002,,,,,,1.4
20230710,77306001,1021.1,14.2,0.0,0.0,0.0,6.2
20240410,77159001,,,,,,2.6
20240616,77306001,1008.4,15.9,0.0,0.0,0.0,1.8
20240707,77489001,,,,,,4.1
20231110,77489001,,,,,,1.0
20231029,77468001,,13.0,,,,1.6
20240128,77333003,,7.1,,,,0.4
20230128,77084001,,5.6,,,,1.1
20230823,77211001,,20.1,,,,4.4
20231109,77186002,,,,,,1.0
20230818,77211001,,23.3,,,,3.5
20240219,77148002,,,,,,0.6
20241001,77333003,,13.1,,,,2.1
20230605,77239001,,,,,,5.5
20230206,77084001,,6.1,,,,0.7
20230728,77239001,,,,,,1.9
20230514,77148002,,,,,,2.4
20230331,77054001,,10.8,,,,2.6
20230913,77159001,,,,,,2.0
20231009,77333003,,14.6,,,,1.9
20240825,77159001,,,,,,4.1
20240926,77239001,,,,,,1.5
20231020,77211001,,15.1,,,,1.5
20230918,77333003,,17.4,,,,3.5
20231114,77211001,,12.0,,,,0.9
20230730,77468001,,14.5,,,,4.8
20240115,77084001,,5.1,,,,0.8
20240106,77489001,,,,,,0.5
20231227,77468001,,8.8,,,,1.2
20240310,77468001,,9.4,,,,1.0
20230923,77530001,,,,,,2.1
20240129,77054001,,9.0,,,,0.7
20231128,77333003,,6.9,,,,0.4
20240115,77186002,,,,,,0.7
20230325,77186002,,,,,,2.3
20230104,77320002,,,,,,0.5
20230217,77084001,,12.1,,,,1.1
20240228,77148002,,,,,,0.6
20231221,77489001,,,,,,0.4
20230213,77054001,,7.1,,,,0.6
20240713,77211001,,14.2,,,,3.4
20230501,77418001,,,,,,2.6
20240130,77489001,,,,,,0.4
20231113,77333003,,15.1,,,,0.5
20230519,77418001,,,,,,4.1
20230325,77306001,1012.5,9.4,0.0,0.0,0.0,2.7
20230622,77084001,,18.1,,,,3.2
20230412,77239001,,,,,,2.8
20240916,77306001,1025.8,13.5,0.0,0.0,0.0,2.4
20240127,77530001,,,,,,0.6
20230605,77489001,,,,,,6.0
20240114,77306001,1016.0,,,,,0.2
20230627,77320002,,,,,,4.4
20240603,77530001,,,,,,3.7
20230708,77084001,,18.6,,,,6.8
20230325,77113002,,9.4,,,,2.4
20230101,77468001,,11.3,,,,1.7
20240301,77530001,,,,,,0.9
20230926,77159001,,,,,,2.5
20230319,77084001,,9.5,,,,1.9
20230417,77418001,,,,,,1.4
20240209,77084001,,11.8,,,,1.4
20231221,77468001,,11.2,,,,0.6
20230710,77159001,,,,,,5.4
20231217,77148002,,,,,,0.3
20240210,77530001,,,,,,0.3
20231108,77148002,,,,,,1.1
20240726,77113002,,20.3,,,,1.7
20230826,77333003,,14.1,,,,3.5
20240731,77159001,,,,,,5.4
20240224,77320002,,,,,,1.0
20240111,77186002,,,,,,0.6
20240929,77211001,,10.5,,,,0.8
20230409,77306001,1022.3,8.7,1.0,0.0,0.0,2.3
20240808,77054001,,15.2,,,,5.0
20230830,77148002,,,,,,2.8
20230904,77320002,,,,,,4.7
20240101,77468001,,9.0,,,,1.0
20240423,77148002,,,,,,2.4
20231219,77084001,,8.7,,,,0.0
20230529,77239001,,,,,,5.2
20240408,77159001,,,,,,2.8
20231125,77306001,1020.5,6.4,0.0,0.0,0.0,1.0
20230803,77530001,,,,,,1.9
20230104,77084001,,12.4,,,,0.4
20230319,77239001,,,,,,1.7
20231105,77159001,,,,,,1.8
20240311,77186002,,,,,,0.9
20240907,77211001,,18.3,,,,1.9
20230416,77333003,,8.2,,,,2.7
20240807,77468001,,14.9,,,,4.8
20240229,77239001,,,,,,0.1
20230721,77186002,,,,,,5.0
20230330,77489001,,,,,,3.1
20240913,77306001,1026.6,10.8,0.0,0.0,0.0,2.0
20230816,77530001,,,,,,3.7
20231108,77186002,,,,,,0.5
20230111,77489001,,,,,,0.8
20231126,77113002,,6.4,,,,0.2
20240727,77530001,,,,,,1.0
20230209,77306001,1035.2,4.5,0.0,0.0,0.0,0.6
20240109,77333003,,4.2,,,,0.5
20241005,77186002,,,,,,1.0
20230423,77084001,,11.0,,,,1.9
20240702,77159001,,,,,,2.7
20231220,77489001,,,,,,0.0
20240819,77333003,,14.4,,,,3.0
20230617,77530001,,,,,,5.5
20231128,77054001,,6.8,,,,0.6
20240720,77418001,,,,,,5.6
20240628,77530001,,,,,,5.3
20230706,77333003,,12.1,,,,5.3
20241005,77306001,1015.5,10.0,1.0,0.0,,1.5
20230308,77054001,,10.9,,,,0.7
20230308,77148002,,,,,,0.9
20230828,77468001,,14.7,,,,2.5
20230616,77148002,,,,,,5.1
20230727,77239001,,,,,,3.0
20230204,77084001,,10.2,,,,0.7
20230627,77113002,,13.2,,,,4.2
20240312,77113002,,10.7,,,,0.5
20230508,77159001,,,,,,2.9
20240620,77239001,,,,,,2.6
20240617,77468001,,17.0,,,,3.8
20231203,77530001,,,,,,0.4
20240829,77113002,,16.5,,,,3.9
20240122,77186002,,,,,,1.1
20230426,77159001,,,,,,1.7
20240316,77333003,,10.6,,,,2.1
20240914,77489001,,,,,,2.1
20240326,77211001,,9.9,,,,1.6
20240203,77333003,,10.2,,,,0.3
20230907,77418001,,,,,,4.5
20240514,77468001,,15.3,,,,1.2
20240607,77084001,,11.4,,,,4.2
20240721,77159001,,,,,,3.5
20230726,77468001,,13.2,,,,4.0
20240504,77148002,,,,,,1.1
20230327,77113002,,6.3,,,,2.2
20230712,77211001,,13.5,,,,6.4
20240109,77054001,,4.0,,,,0.6
20240612,77418001,,,,,,3.1
20230120,77530001,,,,,,0.1
20240201,77239001,,,,,,0.1
20231125,77468001,,6.3,,,,0.9
20230810,77530001,,,,,,4.2
20231003,77489001,,,,,,2.4
20230414,77418001,,,,,,0.7
20240204,77333003,,9.9,,,,0.7
20230514,77113002,,12.5,,,,2.1
20240518,77159001,,,,,,2.9
20240502,77054001,,12.1,,,,0.7
20230108,77211001,,9.7,,,,1.2
20230511,77306001,1016.7,11.3,1.0,0.0,0.0,2.6
20230409,77530001,,,,,,2.4
20230909,77148002,,,,,,4.6
20230116,77306001,987.4,7.5,0.0,0.0,0.0,0.7
20240119,77306001,1024.9,4.9,1.0,1.0,0.0,0.2
20230906,77148002,,,,,,4.3
20230630,77489001,,,,,,5.5
20240511,77159001,,,,,,4.3
20240114,77489001,,,,,,0.2
20230106,77306001,1022.0,11.3,0.0,0.0,0.0,0.9
20240605,77084001,,13.8,,,,4.2
20231020,77530001,,,,,,1.2
20231212,77468001,,12.5,,,,0.2
20240708,77113002,,11.9,,,,4.4
20230219,77113002,,8.9,,,,1.7
20240728,77186002,,,,,,3.9
20240318,77333003,,12.2,,,,2.1
20230311,77418001,,,,,,1.4
20240816,77489001,,,,,,2.9
20230726,77054001,,13.7,,,,4.3
20240118,77530001,,,,,,0.4
20231204,77468001,,8.4,,,,0.3
20240108,77418001,,,,,,1.0
20230501,77054001,,11.4,,,,2.5
20240719,77489001,,,,,,5.5
20240517,77186002,,,,,,2.9
20240627,77159001,,,,,,6.1
20240205,77084001,,9.7,,,,0.7
20231213,77239001,,,,,,0.4
20240403,77186002,,,,,,2.1
20230524,77113002,,9.6,,,,4.1
20240320,77489001,,,,,,1.9
20240117,77306001,989.8,7.8,1.0,0.0,0.0,0.7
20231229,77084001,,10.8,,,,0.7
20231026,77159001,,,,,,0.4
20230219,77530001,,,,,,1.9
20240529,77320002,,,,,,1.0
20240505,77113002,,13.6,,,,1.5
20230814,77054001,,19.4,,,,3.6
20240926,77186002,,,,,,1.4
20231118,77239001,,,,,,0.3
20230803,77468001,,16.5,,,,2.1
20231228,77113002,,10.6,,,,0.4
20240925,77530001,,,,,,0.8
20230331,77186002,,,,,,2.2
20231121,77530001,,,,,,0.3
20240827,77468001,,15.6,,,,3.8
20231028,77054001,,12.5,,,,1.6
20240923,77530001,,,,,,2.2
20230629,77306001,1015.5,15.0,0.0,0.0,0.0,5.0
20230529,77113002,,13.6,,,,5.1
20230310,77239001,,,,,,1.0
20240110,77489001,,,,,,0.4
20230131,77530001,,,,,,0.1
20230412,77211001,,9.0,,,,2.7
20240406,77530001,,,,,,4.4
20240215,77530001,,,,,,1.4
20231106,77054001,,10.6,,,,1.7
20230630,77113002,,13.5,,,,5.2
20230609,77489001,,,,,,5.9
20231210,77333003,,11.2,,,,0.8
20240803,77239001,,,,,,3.5
20240301,77159001,,,,,,1.2
20240926,77530001,,,,,,1.3
20240512,77320002,,,,,,3.2
20230115,77211001,,7.9,,,,1.2
20230831,77159001,,,,,,1.3
